1.934460130625386354e+00,2.917676265988484285e+00,3.095977741105060410e-02,3.309540941877326503e+00
4.045434977045123226e+00,3.467689345966606496e+00,8.466093663586526930e-03,5.867544216284802161e+00
1.377082659067419002e-02,8.059201618658306643e+00,1.828336132087373223e+00,2.801938571773368913e+00
3.244305930816727912e+00,2.968676253559702882e+00,5.470523710753518287e+00,1.525853605046023631e-02
1.658278719082565189e+00,2.880678158534214273e+00,3.188329420085152854e+00,2.713269546446639424e-02
2.049395188155914482e+00,3.122080656660776388e+00,4.030549811551868977e+00,4.211406592959487938e-03
1.775388363527152791e-02,9.782755478573179175e+00,2.298560993449408674e+00,3.850751991583726053e+00
1.246411595843355258e-02,7.103254611044372169e+00,1.815345036531814893e+00,2.097942392360231612e+00
2.686875813204649965e+00,4.496107692795298760e+00,1.235872082395861327e-02,5.351626183296888328e+00
8.866211720303965649e+00,3.448250736685221085e-02,5.329309907266249091e+00,2.431570206691457514e+00
0.000000000000000000e+00,7.261607872534096231e+00,2.103434513190932442e+00,1.989744142867358789e+00
8.144480721434810278e-03,7.960061659103888410e+00,1.462909668889088577e+00,3.113349008168321497e+00
1.002252533640257681e-02,6.811141082019032567e+00,1.212204981435697437e+00,2.464233998988089702e+00
3.521529294223935125e-02,7.119611419567566379e+00,2.499738097551170046e+00,1.655346424705388619e+00
7.649792256682710345e+00,0.000000000000000000e+00,3.724543065879863502e+00,2.710583301471128692e+00
2.573225477530301841e+00,3.585737040119645780e+00,5.115233269765387725e+00,1.115941695044586623e-03
8.433627604066099792e+00,1.345223296465469787e-03,4.659923331204026908e+00,2.582162178959749532e+00
6.018574408403802423e+00,1.496935328683690614e-02,2.999553343852479070e+00,1.803353599977429944e+00
2.656724030549814763e+00,3.649366490951865050e+00,2.195580876766012324e-02,4.701165354001856755e+00
6.347954259916710029e+00,1.201937994056345715e-02,3.107207293543734039e+00,2.008610771703761344e+00
2.397344646153253933e+00,3.137757097597080769e+00,4.520577490164200185e+00,1.080188913045798671e-02
3.321230230387328675e-03,7.933073546248441410e+00,1.562448015489227293e+00,2.973521247923527344e+00
8.968853975944199419e+00,2.692091898497483982e-02,4.604297511348717009e+00,3.148565871033975228e+00
3.089308343524616696e+00,3.756858397958028561e+00,5.914607359234874018e+00,1.988584296021400633e-02
2.577798029845797423e+00,4.030688587728117334e+00,5.459321599009283155e+00,9.749599738492431555e-03
2.774011118097168271e+00,3.262064784432403997e+00,5.118901818684984839e+00,1.063752120189276340e-02
2.606816385913772294e+00,2.492202999801082619e+00,4.187847807338432204e+00,1.005869053743646546e-02
7.970032085249338039e+00,1.812047089852963921e-02,4.603589699295536519e+00,2.162426601298794271e+00
1.832522449705968226e+00,3.379038793332070689e+00,3.941492206737173376e+00,1.370866193084552265e-02
8.517489756418848756e+00,3.028383994108985178e-03,4.814755296510043081e+00,2.524617052263436356e+00
1.534823100324178569e-02,7.104243129705110960e+00,1.329048006162512729e+00,2.557552322121158017e+00
2.906725025116227101e+00,3.318395062084819713e+00,5.339403650479263241e+00,1.068794143534779195e-02
2.459439469971432146e+00,3.001568984873252965e+00,4.482891467886242154e+00,4.181000910476573296e-03
2.867318917797619271e+00,3.805061160834397160e+00,7.287557116061105233e-03,5.030029088503741974e+00
3.440246014334100710e+00,3.564120451366802556e+00,8.677262361179938210e-03,5.387484749733392420e+00
7.249005830552829543e+00,1.792980846794378635e-02,3.806740365822903982e+00,2.187096785255286058e+00
2.146378006243779168e+00,5.195193370840968328e+00,1.891439339741385339e-02,5.248655846034116834e+00
2.474714812684773779e+00,3.119732931105845708e+00,2.041629297131786203e-02,4.087249520486930798e+00
3.376579420762748640e-03,6.970153306410263205e+00,1.963780476639251260e+00,1.896519472472202761e+00
1.732869591698715794e-02,8.621714540629668022e+00,2.024947327903856120e+00,3.079732333317422022e+00
1.487272224704785151e+00,2.807538654424388991e+00,2.792949935194244393e+00,7.764189035157897933e-02
7.303909817921404368e+00,2.692942711192714000e-02,4.592885045473849459e+00,1.571436303490826747e+00
5.979454478825196873e-03,8.299302792136050044e+00,1.840578735937318910e+00,2.988444547728448253e+00
3.513845715654354329e+00,4.132033321467011966e+00,1.773217557634598762e-02,5.884772329675812763e+00
3.422228920568315402e-03,9.632420561487720079e+00,2.577444230286531912e+00,3.445493535120410566e+00
7.949116050470875550e+00,3.282882878529846948e-03,3.822790420346555251e+00,2.888858059533709444e+00
7.061987246093082149e-05,8.276588373374616836e+00,2.207296875354849419e+00,2.640468711931170276e+00
6.917718770893976910e-03,8.113682502993954770e+00,1.979179985142418552e+00,2.706026422695002598e+00
7.429873522423266152e+00,7.690458915925013628e-03,3.741701893250215072e+00,2.445485526289800315e+00
3.755641625565484087e+00,4.243527621891107771e+00,3.640073092592910342e-02,6.184680222577194186e+00
2.639688189015072961e+00,3.444847097037290418e+00,2.936355059548034774e-02,4.523459118945899249e+00
7.154148809777710838e+00,1.120531401595048493e-02,3.327180491216298552e+00,2.619425872872934047e+00
3.217554194958940350e+00,4.691693981241000344e+00,5.405799221851514957e-02,6.006055387154525249e+00
1.291638720142174179e-02,8.129052218342945224e+00,1.454203148935370393e+00,3.276477689168901808e+00
1.588559082308185211e-01,4.745865529807637095e+00,1.155479139957611867e+00,1.272516925352003225e+00
5.836986625086426628e+00,4.062558952019790226e-02,3.297024662470698697e+00,1.364814681630826199e+00
7.273307720376005925e+00,1.324478391894690077e-02,3.674717396504036948e+00,2.349943552437842698e+00
1.002420738169185199e-02,8.839163323419564122e+00,1.896516010925239915e+00,3.402941695603796557e+00
1.247469036970194622e-02,7.811868269936137921e+00,1.407467677211175383e+00,3.050707953741375267e+00
7.757649895793128358e+00,8.161890332739396570e-03,3.539648461436181393e+00,2.960562672712931054e+00
2.975074125074297360e+00,3.851647837577257150e+00,3.628033624678117519e-03,5.170283943743340771e+00
3.340370074411143975e+00,2.142187223457314715e+00,4.644217344999754360e+00,1.251157316850726176e-02
0.000000000000000000e+00,8.255353794429623804e+00,1.684859545811908443e+00,3.115236151660720765e+00
6.908204649550430787e+00,4.593260216155137243e-03,3.919882403854194841e+00,1.754199925423483242e+00
7.264714152708074302e+00,5.074249564238186849e-03,3.511897466021709935e+00,2.523090028873542501e+00
4.283323007427520146e+00,3.741147346285641717e+00,8.881784197001252323e-16,6.308096526208963439e+00
2.619159940713722712e+00,3.372248635698108288e+00,5.003784523310963905e+00,6.312671220387588988e-03
6.564097042118081760e+00,6.055624412300808501e-02,2.836619722578443969e+00,2.568436965883683420e+00
3.704446971295683788e+00,2.860443341730241507e+00,5.876313493117171660e+00,0.000000000000000000e+00
4.571397897438789215e-02,8.855551251367927534e+00,2.845491668849255085e+00,2.619521539039421754e+00
2.716055601243994033e-04,8.254820737543886011e+00,2.214877945554297511e+00,2.617687695983454077e+00
8.951175644778199825e+00,2.648429487714665242e-02,4.490274891194646401e+00,3.217778110770083799e+00
2.938186104340901661e+00,2.122603819062720554e+00,4.129986822366547905e+00,3.243570810526019699e-02
2.093383268071449699e+00,4.888052602318021300e+00,1.391978932919002432e-02,4.991189873876259675e+00
1.120498292618332670e-02,6.796323092314537462e+00,1.554570315354738996e+00,2.107225640862833149e+00
2.466307618999952211e-02,7.703657246370402945e+00,1.763082930736713516e+00,2.581799395545430809e+00
8.056948818323057537e+00,2.174279588363248195e-02,4.738664381655986801e+00,2.131792275966537087e+00
3.563653538363175777e+00,1.972881473165247090e+00,4.688616249879560272e+00,3.105430742250003817e-03
7.657109467943841175e+00,1.364379525547576577e-03,3.638518042187193657e+00,2.797259513531478614e+00
4.005614460383864817e+00,4.252660899235030989e+00,2.215694246647803567e-02,6.419581292043655907e+00
2.367290180005115374e+00,4.276088795204874948e+00,1.567982554135749496e-02,4.867283280579833615e+00
2.296271659600683357e+00,4.329261195411525875e+00,1.400179360039199850e-02,4.829685933835445866e+00
1.739779716930087483e+00,3.600205535920259159e+00,1.637532805380348400e-02,3.657443235695286621e+00
7.157210489571772527e+00,3.185752479461179121e-03,4.016968106423085771e+00,1.898761101550079822e+00
4.158043693736956925e-03,8.460398682246324853e+00,1.851562018309394153e+00,3.114718121627363168e+00
4.445396140179530775e+00,3.401068348370599903e+00,9.868617714855254519e-03,6.195051285270490204e+00
2.595926828026853705e+00,2.797103416935577069e+00,4.475099090497423049e+00,0.000000000000000000e+00
4.718578821864189088e+00,2.402539296429692772e+00,6.404552680802929387e+00,7.185890776530179380e-02
2.177822222233897875e+00,2.382296148966241756e+00,3.472730624576485958e+00,3.288178975999334064e-02
7.852497884556973062e+00,1.254701467394703229e-02,4.552307060211556511e+00,2.092993368770916796e+00
2.437872627880322440e+00,4.805303312889567913e+00,0.000000000000000000e+00,5.306597527822185079e+00
4.296956023856547624e+00,3.980529820186838208e+00,3.711683213541761006e-03,6.501225053033250489e+00
1.120089915703292860e-02,8.146069380066798260e+00,1.841290235317120327e+00,2.860276594611187662e+00
2.441587064603558677e+00,4.062824596016618273e+00,5.300828685735629264e+00,1.323428161812323367e-02
7.059529572724081881e+00,1.038978432178438993e-02,3.813065754955344833e+00,1.992560905286848927e+00
2.405545075124138066e-03,8.523693893033950530e+00,2.216278292786918680e+00,2.826943506108444026e+00
2.987671332817738445e+00,2.709035127708876445e+00,4.895779754529961281e+00,1.409796428143206271e-02
1.305263045386268361e+00,4.515042094694006636e+00,0.000000000000000000e+00,3.796110405108143127e+00
1.592641066818512030e-02,8.351431454209919281e+00,1.950585512128914178e+00,2.924351214248611441e+00
9.257806224402276740e+00,1.100453350265606645e-02,5.251390502717706354e+00,2.906300030731454598e+00
2.263594163312987462e-02,7.740615317080616897e+00,1.740904253505692445e+00,2.631533093951247793e+00
8.853394307599380397e+00,6.520503615004002995e-03,3.833701197649194370e+00,3.667982529778084810e+00
2.741077681941090916e+00,3.486162858087443084e+00,5.259731621953981140e+00,2.024678308653715675e-03
3.614585466769303146e+00,3.703816434408517821e+00,1.593476048945596801e-02,5.654190844633099289e+00
1.122825559374618365e-02,7.751503264382334280e+00,2.094467740156138458e+00,2.336766246558017901e+00
1.048255076370496752e-02,7.022399770280435050e+00,1.527655639155394152e+00,2.291873536813321177e+00
3.584386748365763875e+00,1.830308056043706166e+00,4.519690464734871682e+00,0.000000000000000000e+00
6.138191551907608456e+00,8.147495563598372570e-02,3.898480146294868831e+00,1.140384607218769997e+00
7.242770307491570136e+00,0.000000000000000000e+00,4.188123422500044768e+00,1.830308056043706166e+00
7.870023112913900221e+00,1.883072637845462083e-02,4.768067245987656300e+00,1.933771549778616539e+00
1.430079205368528505e-02,8.968367856830717244e+00,2.540399993538884793e+00,2.921256256526691075e+00
1.017756200549069234e-02,7.777470252376179616e+00,1.437672132671910186e+00,2.984359267558861273e+00
0.000000000000000000e+00,9.457445879696141589e+00,2.405651098199194315e+00,3.445821081460390900e+00
8.879074764747599602e+00,2.599874194565643393e-02,4.552159165404751739e+00,3.110678438654859157e+00
2.215026724714519446e-03,8.399469498489047226e+00,1.662319368734655800e+00,3.268812675830308212e+00
9.183313375494327246e+00,0.000000000000000000e+00,4.155718000216198860e+00,3.691363606416755871e+00
1.265965092611143206e-02,8.063291143394149429e+00,1.820395926902771411e+00,2.812936931551903719e+00
6.557926884084037233e+00,0.000000000000000000e+00,3.435793608412982536e+00,1.873982646036356225e+00
3.776443734973072175e+00,3.448383141544490549e+00,2.147949700209572654e-02,5.598195862264354616e+00
2.889766449970407880e+00,3.490321566186043611e+00,1.001908504963733293e-02,4.808805526183437706e+00
3.445076426390425439e-02,6.933939966432955515e+00,2.410534223293320011e+00,1.593116359283945016e+00
2.360773258680588071e+00,2.778685963610090237e+00,4.146536833122143051e+00,6.928990124179801313e-03
8.959164617610234416e+00,1.097120776554838528e-02,4.320621876485554402e+00,3.355056308910980611e+00
9.593162127862644439e+00,6.833914765384641044e-03,4.225032770565074536e+00,4.015752961942823163e+00
2.130985202017376956e+00,3.660240577361004721e+00,4.594507464080185066e+00,2.978587382726161081e-02
6.959775924265720448e+00,1.420352165748628437e-02,3.494484373506241859e+00,2.213979794256747180e+00
6.533172889286101181e+00,2.320316238390196517e-02,3.887045506807677686e+00,1.456606156474767433e+00
2.404750036291147808e-04,9.368832361675973885e+00,2.382525031927961834e+00,3.389070905260673339e+00
2.697309508840648462e+00,3.383461743459302618e+00,5.118119579294147847e+00,4.863034365033769291e-03
2.479482805761077380e+00,3.778136447210008519e+00,5.140268584449238176e+00,3.402652042085563266e-03
4.797567726317668146e+00,3.613942622177933828e+00,1.630126970812018072e-02,6.687122212106651808e+00
9.537092031930402669e+00,2.305708764761860152e-02,5.463271984442009455e+00,3.012914349720869467e+00
3.462395726128164597e-05,8.275754317324370390e+00,1.683217531468111483e+00,3.134915336807410746e+00
2.090628958519867187e+00,3.435793608412982536e+00,0.000000000000000000e+00,3.932166070581735617e+00
7.224031283859552843e+00,1.615785805102243344e-02,3.858683614940714435e+00,2.110510725822138500e+00
4.497273773536480945e-03,7.587130231487167364e+00,2.145052582964444454e+00,2.182087997117150735e+00
8.531719746881240241e+00,1.881707327489667847e-02,4.069002725434281764e+00,3.183289039427114275e+00
9.385946668876599119e-03,6.994458988281667899e+00,1.833538754216769151e+00,2.009660958742925274e+00
8.784485461295268749e+00,2.301305960689514762e-02,4.521707278778224648e+00,3.053370709369472635e+00
8.647607877528901810e+00,0.000000000000000000e+00,4.795372981970158932e+00,2.680334526554016161e+00
7.157487693750132607e+00,1.336041628866890818e-02,3.296262777922556619e+00,2.661821705818220529e+00
2.444983509338609196e+00,3.278612739143850430e+00,1.440118469398354861e-02,4.188104493301130660e+00
3.438640314918053775e+00,3.408494821927493756e+00,1.437854871235311194e-02,5.262972185888639132e+00
2.473107747830042058e+00,2.755511388221782987e+00,4.275553008015799961e+00,2.311501757638723120e-03
8.150584730959550939e+00,1.599046057298281198e-02,4.208421946485604970e+00,2.733855516703162181e+00
2.076401349207479541e-02,7.220572304379398787e+00,1.776816424887577739e+00,2.211452787892193683e+00
2.416153260014360704e+00,2.844608605390791745e+00,4.283239872076041621e+00,3.274456535415470881e-03
4.108869952927168612e+00,4.371117527734229569e+00,2.741180011374577674e-02,6.604260384569034414e+00
4.268702799487561705e+00,4.410517925335480705e+00,2.782863546354530371e-02,6.785670282151928134e+00
1.378900288381768036e-02,8.671967582337014591e+00,2.132276306244417885e+00,3.021507920128881697e+00
9.477895093669403082e+00,2.143823758694995973e-02,5.451654935793189161e+00,2.959086403932349896e+00
1.949419423412730890e+00,3.199606104921568051e+00,3.955728559601795702e+00,4.873418774094417927e-03
7.986145952200374154e-03,8.345342033875940757e+00,2.034473406892975511e+00,2.841752926303226623e+00
8.263524344694843649e+00,2.068182551536157376e-02,4.811563985052526249e+00,2.270631673196576550e+00
2.708205232970750220e+00,3.517416531241476463e+00,5.241341478657806086e+00,1.192543311531402139e-03
8.760665763364492875e+00,1.767579870915891860e-02,4.564048047322563306e+00,3.003010339120113059e+00
6.630361998386089972e+00,4.831186983200730367e-04,3.514354107203979005e+00,1.866435362748542381e+00
4.839430725982651893e-02,9.553989846240902750e+00,2.037837462234043162e+00,3.921005146202551916e+00
1.228342944286479277e+00,4.900008619667134191e+00,8.434648509386022397e-03,3.955647230416221127e+00
5.673150452595681514e+00,3.623124810961527942e+00,1.019231187242848335e-01,7.463693021527914695e+00
4.687935364504536295e-02,8.696431100016773996e+00,1.495388886273419704e+00,3.768297247006902495e+00
9.804806271697502851e+00,1.232915436883441629e-02,4.599290807847962625e+00,3.897066032625989607e+00
4.593337283920753578e+00,3.841786158253333916e+00,5.844699505903605541e-03,6.674871467285134585e+00
4.564150397368487155e+00,2.390215071107678391e+00,6.243039729936805671e+00,5.694268140355873697e-02
3.026912924376734537e-03,7.491849969344015037e+00,2.262748461548799828e+00,2.035120180514442989e+00
1.735535808265247226e+00,3.935363493322538542e+00,2.829898168957756255e-02,3.912783647103289297e+00
3.022762455970898987e+00,3.410378596695998965e+00,8.892708994754361385e-03,4.874462438628409444e+00
3.279380626797397724e+00,3.014592589159022396e+00,4.021263719662115932e-02,4.792732859211376706e+00
2.493407599883230574e+00,3.278068746526734412e+00,4.763837284072730327e+00,1.578151709268205138e-02
2.146952836425993105e+00,3.133271614493043256e+00,4.178157730560998928e+00,9.392841237445992419e-03
2.536377723300335063e+00,2.666599676482878767e+00,4.274369584710146164e+00,2.840819968835894826e-03
4.141558659658977959e+00,3.046686046917921331e+00,3.692688018538348160e-02,5.616886593363464186e+00
3.275478374356614264e+00,2.959148545180945611e+00,5.500894153747479365e+00,1.319854972157052941e-02
1.938367955584130442e-02,1.020753645436626300e+01,2.565294770489631393e+00,3.981787669694702991e+00
7.972231262700042009e+00,1.631490404416524598e-02,4.145990496733611863e+00,2.602548336458267109e+00
1.989744142867358789e+00,2.962736964036154053e+00,3.796110405108143127e+00,0.000000000000000000e+00
2.175176540626592825e+00,2.594827498882676942e+00,6.070081527888882000e-02,3.290073709726343498e+00
3.485784574377248646e-02,1.008176648317144242e+01,2.986472944892897274e+00,3.497858185286435884e+00
1.602088521038712354e+00,4.617286150132693834e+00,1.658241309303321032e-02,4.241767247039053501e+00
8.113246680536271072e+00,8.909161170025825527e-03,4.487830593381455735e+00,2.410534892558030773e+00
3.698963033516943888e+00,6.215550016594912464e+00,1.807273400852862366e-01,7.441667644930120673e+00
2.419391712967136066e+00,4.207603811072192279e+00,1.984394801214062198e-02,4.873038756819743966e+00
8.122942083735207319e-03,7.445449368305666837e+00,2.361369542338136007e+00,1.940756946907025826e+00
2.079705316400276338e+00,3.026185906009484672e+00,3.986488734248988308e+00,2.331718193115950299e-03
2.163957025233422815e+00,2.490012790299861223e+00,3.572454755138608107e+00,2.079808349340250828e-02
1.344992587638885739e+00,4.043669043262049456e+00,3.727578666223331005e+00,1.025249533294352311e-01
4.695780817614014779e-03,7.982509382074137960e+00,1.684967438031657494e+00,2.882625368715240999e+00
3.645847077235645273e+00,2.080025658783285714e+00,4.921724496378731217e+00,1.175219022105578048e-02
2.754285993398025045e+00,2.939308680107877159e+00,4.809080951916131497e+00,6.184616599594683350e-03
2.521751808549089535e+00,2.216023699455432538e+00,3.740084443468558284e+00,4.731456725522598106e-02
8.506782274767481056e+00,2.445599093739314611e-02,4.275200775348086069e+00,3.003065648439874558e+00
2.696443299091142443e+00,3.787077548691228035e+00,5.435564587396916281e+00,1.905497057351102086e-03
3.144649137866877719e+00,4.102235815709305733e+00,8.505122655508401408e-03,5.518920142587374400e+00
1.764478825944483908e+00,3.575556328637425008e+00,1.396560729175067017e-02,3.667371471124111437e+00
0.000000000000000000e+00,6.557926884084037233e+00,1.305263045386268361e+00,2.179170748949572634e+00
5.739226969926255251e+00,4.466755380664411135e-02,3.222079005974193500e+00,1.349332270076601503e+00
3.974172022145268102e+00,2.476173691841940361e+00,5.746966920253402833e+00,1.582873231699455374e-02
8.659546368628177504e+00,4.834053045893149658e-02,5.274415504393453524e+00,2.274801372595659288e+00
7.292423319449153674e+00,7.978402159771746938e-04,4.162389793067665877e+00,1.897969950976174269e+00
8.327076060846698269e+00,5.299399782964187011e-02,3.276112226234096703e+00,3.701608488902675465e+00
2.876401743625427443e+00,3.307286502588374866e+00,5.290945490428343057e+00,1.018444673165586067e-02
2.244698068167170213e+00,3.336246219125711843e+00,3.049875160630932669e-03,4.021177580002689211e+00
3.032278556044439632e+00,3.242400101066564400e+00,5.437326333865533989e+00,1.944647402710453221e-02
3.455183950360110501e+00,3.470457744880785178e+00,1.242735570809205825e-02,5.327382539839740083e+00
