3.787641889138542162e+00,1.016310094235230999e-01,5.895285084532897457e-02
3.678439357310665514e+00,9.669875113897941077e-03,3.358492531644250434e-01
9.684458674367704134e+00,1.604292761770764741e-03,5.303353511208365845e+00
2.220959564806847641e+00,1.419375015956214625e-02,2.889404470835807981e-01
4.515455302572450869e+00,1.417409997622529616e+00,1.131292060715249903e-02
9.766032546868101960e+00,2.940347513282759451e-03,5.355824612741634461e+00
3.904333407951662060e+00,8.031042459591080096e-01,3.896740357773342822e-02
1.371887737062122081e+00,2.853279512626090142e-01,2.549603348793594293e-02
4.004056228667070449e+00,5.016710933502714909e-01,2.695277465283041352e-02
5.700390994756656227e+00,6.878318750865197728e-03,2.514953086573071150e+00
1.327202989455930737e+00,3.005140401035915065e-01,1.683135229680710054e-02
2.372633719996966484e+00,2.146619323853160566e-02,3.169511162735214604e-01
3.520667237916086378e-02,4.408353704014214003e+00,9.228069029306347204e-01
1.126468482870929044e+00,4.015623594897232973e-01,1.764354360291209289e-03
4.999326935196910959e+00,7.977117843818017917e-01,1.132990411401024744e-01
4.515715278779907749e+00,1.356211287122377485e-02,1.611450784747466614e+00
4.223350462201195477e+00,2.408804136335751522e-01,2.614155300752818434e-02
7.184096930042294105e-03,3.646713791724900400e+00,6.285434472585493815e-01
2.814666689371823516e+00,1.227543298265620919e-02,5.251150395954853334e-01
1.109010482820852062e+01,7.761058941155951629e-02,6.463187136966377366e+00
3.570547168322708131e+00,2.095024980037063500e-02,1.026993901247748475e+00
5.765380857543149773e-01,9.473374322347372090e-01,1.090456537968276240e-01
2.937720076831861427e+00,1.842163170405752837e-02,6.062450763984104096e-01
5.629890166262116580e+00,2.161920875086281502e+00,4.149490097670671673e-02
6.005766645156285222e-05,2.494301162772971647e+00,1.928355063709217276e-01
4.953212040656097770e+00,5.264056311757592255e-02,2.030008865552734854e+00
3.506520806231718801e+00,2.111768679199110821e-02,3.452145545945342064e-01
5.698839051337994732e+00,1.374493180041618690e+00,1.145954702305047590e-01
4.595668345404061661e+00,1.537949295651660275e+00,2.367943465661248581e-02
2.284818418152121389e+00,2.038660018124849316e-02,4.256804503591147260e-01
1.917748708764777987e+00,8.293068860037267065e-02,1.525316992550809214e-01
7.766719089312693614e-01,5.194807729224089066e-01,3.143365833331501769e-02
6.761090318974414259e+00,2.900983191108785775e-02,3.059454395200817078e+00
5.105930141292086333e+00,4.247929883543832830e-02,2.167343974050015998e+00
5.271311216013243595e+00,2.529186818855468033e+00,0.000000000000000000e+00
5.514932867824528628e+00,1.605790359223036035e-02,2.284741299829629924e+00
6.500145128373073788e+00,2.945786646640537576e+00,6.481721736948209411e-02
3.673889285659863724e+00,3.150280498069117918e-01,0.000000000000000000e+00
1.241601340979150425e-01,1.505178009262895245e+00,9.106811092364441862e-03
5.476863964322885359e+00,2.855496800981063288e-01,2.156111318162121648e-01
1.232597131602464202e-02,3.033426888924783071e+00,1.353489700754129110e+00
5.198788724052829657e-01,1.019334062293409282e+00,1.397565239467948306e-01
3.310078952520994378e+00,6.197303212679416973e-02,8.057560776303402950e-01
3.329402521464542630e+00,5.017855604165419869e-01,2.875595298728317317e-02
7.826313393748381309e+00,7.667740705786485478e-02,3.975549779804492090e+00
4.185386432572367532e+00,1.546669558885609419e-01,4.826629088897060882e-02
9.046223745488468637e-03,3.279500609177993020e+00,7.513836117354535382e-01
9.596323675410440845e-01,3.653083080063712629e-01,4.250137608117632304e-02
2.311293002830350218e-02,3.162304146334284027e+00,8.268325847856226041e-01
4.075473895140438785e+00,6.331348961534337683e-01,6.112879614536570472e-02
2.449965732885172276e+00,3.564037457079605176e-02,3.939695459852681214e-01
3.451520276847539037e+00,7.805633660746638114e-01,6.899633992528730886e-02
2.072585070873870006e+00,2.269050455459686866e-02,2.504672244772936374e-01
4.053316694073738624e+00,2.151232806920124752e-01,1.977797577993589684e-02
1.099826974808371105e-02,2.832260133412617620e+00,2.936643106033893780e-01
3.836069121186191033e+00,1.850443984625416149e-02,1.336755538742179450e+00
4.364591495616902961e+00,2.641929497559596385e-01,3.457836200264052806e-02
5.013474093278947663e+00,8.516887493165015144e-02,1.734815197294639511e+00
1.432370719575249307e+00,2.353334803950772880e-01,7.392625359638560489e-02
3.976006452653888079e+00,7.779053277621494900e-02,8.499254610249318276e-02
3.473212522618082332e+00,2.685734937671302447e-02,9.834158687692855505e-01
6.088162518822333169e+00,3.586637991534585623e+00,9.211414645743865037e-02
2.859326185420663080e-02,2.782065363833691851e+00,1.017980319048149340e+00
4.382794778883535969e+00,2.288127018697436732e-01,4.260040654615115940e-02
1.002849819865009096e+01,1.002705219930000169e-02,5.524191694701452882e+00
2.512190157073934671e-02,3.248518521809747650e+00,4.741633162896918829e-01
2.143585057386943049e-02,3.204850274676496635e+00,8.565082649492592459e-01
3.862050793770746893e+00,4.223637670880453499e-02,1.267814215080913520e-01
3.018096849307694285e-02,2.851108261337310879e+00,3.072241788509519900e-01
3.781192255620147158e+00,2.160056014540303604e+00,1.245941903309457643e-01
3.216382497519702177e+00,6.044550766768175265e-02,8.020467871878398380e-01
1.658914136391506311e+00,1.484598124317104695e-01,8.091256704226257312e-02
2.792856567025214787e-03,3.560126595727222565e+00,5.714500431631794886e-01
5.031988733911063605e+00,2.010506895533445970e-01,1.522877442327423836e-01
3.359269468667662295e+00,3.730252546951389192e-01,8.891763226661630881e-03
4.084823860311493249e+00,8.266116994447791910e-03,1.437070047770038439e+00
2.059829584017021098e+00,7.361419861152240784e-02,2.609735000412647388e-01
3.249774110658609771e-02,2.908908911552803289e+00,1.102401391489441274e+00
3.658676368662765022e+00,4.280061148092335621e-01,8.655776073613896671e-03
3.873208176268652547e+00,6.395466068642945423e-01,5.806973581723173794e-02
3.758551179253178276e+00,1.606981170217069987e-02,1.952078098918419435e-01
3.881994879009637689e+00,3.087416813752388300e-01,2.915864797351286342e-03
5.402047834753061828e+00,1.795358897070009618e-02,2.313574235374654009e+00
3.869639114893566045e+00,2.848305303696561097e-01,3.353704350072650442e-03
2.072523356483557677e-03,2.977661070056084824e+00,1.371051549043191820e+00
7.281279727075600228e-01,7.714918633742617882e-01,5.723789307045157315e-02
4.500184045199508986e+00,1.894763192829618248e-02,2.856137781600378567e-01
1.287203735629349755e-01,1.498494319265756269e+00,7.536272561739387754e-03
4.324446455173123205e+00,2.788207830297331213e-01,2.930369849378644531e-02
4.225802594574796345e+00,1.190250493997832670e+00,0.000000000000000000e+00
4.858750306831849386e-02,3.306995691337814236e+00,4.586761400309444792e-01
2.491380395467938769e+00,0.000000000000000000e+00,4.236364666009404534e-01
2.909790403455087215e+00,1.998382828278111312e-01,8.049154736368491214e-02
4.249266378018258017e+00,9.599571332775891364e-03,1.520842047610581727e+00
4.282717577859065372e+00,1.170835419671418798e-01,7.843301605358998785e-02
2.697382325136415737e+00,1.302453855776009028e-02,5.611936826938752620e-01
1.272632603463463852e-02,3.425384840980250090e+00,6.617262006261372953e-01
1.112648827806457685e+00,4.140387051398226603e-01,1.596102963341339276e-03
6.953035809433878001e+00,3.446004066947416788e-02,3.239453954260450352e+00
8.879036498537389299e-01,5.301885715422463008e-01,7.046731344930057261e-03
5.079099162312440185e+00,8.901411609950069526e-01,9.682899940103251168e-02
6.536234851922451128e-02,2.536761506381816300e+00,5.081372008051676659e-01
2.947892130248774833e-02,2.694546522248086440e+00,4.567636262794285695e-01
5.819605944489616434e+00,8.779851455895659740e-03,2.460998786629667201e+00
4.103582171021527891e+00,8.743378072096033016e-01,2.451297981676603399e-02
3.855558460839070278e-03,2.471330724104177978e+00,1.862670905869467930e-01
1.297985626603090470e+00,2.139550610365394956e-01,4.305467814710550734e-02
0.000000000000000000e+00,3.287678842874879770e+00,6.784769478627659112e-01
8.483527941486546098e-03,4.007499291313678214e+00,7.480010029705790320e-01
3.129295395383557832e-02,3.201092614905606037e+00,8.208657431794263992e-01
6.317755668412870840e+00,5.113236905661899812e-03,2.818403463521683694e+00
6.021816452550069698e+00,0.000000000000000000e+00,2.668140692498658151e+00
3.285037657888878471e-02,2.963448995111854778e+00,1.130217665822937256e+00
8.282955737201280755e-03,2.784210901567771845e+00,2.793019007397665732e-01
4.202474181441217205e+00,3.797439433054847768e-01,1.948194417941007117e-02
1.493085027314698721e+01,7.260837387255030251e-01,9.661478189029008234e+00
3.170334297889834119e+00,5.909789166334178390e-02,8.325080759769756256e-01
4.474287545180390957e+00,3.043813563863695393e-02,2.286764256560953612e-01
1.940135432599973786e+00,8.391918522876951059e-02,1.821834228129601829e-01
2.291449537904639566e-01,1.214517319967561848e+00,5.267351092832384118e-03
0.000000000000000000e+00,3.757821596013370513e+00,6.538584287698898656e-01
2.750920607442011168e-01,1.133071060452684797e+00,1.059413246577600720e-02
2.273845826933591052e+00,7.669094150872357574e-03,3.193570276438577604e-01
4.190573748794730768e+00,1.125069602691075588e-02,4.451952700098256166e-01
3.186376254295897770e+00,7.963919739901559325e-02,4.921120947621466790e-01
1.169680341583183569e-01,1.528921452889821175e+00,9.292702564230870266e-03
3.020924897530363751e-03,2.405078162276386156e+00,1.719355960662485305e-01
9.105052465838983977e+00,4.961621201125865355e-03,4.853596501049742606e+00
1.148142886910226146e-01,1.542015453391964774e+00,1.311769028770337631e-02
3.721107242050800235e+00,7.883740662443905478e-03,1.136986742276288043e+00
4.362472293296177916e+00,5.371966255452234051e-01,5.169220076273361997e-02
3.322387678310105397e+00,3.787238166023998431e-02,3.515489323243454756e-01
4.113389241457501733e+00,1.439172761847097082e+00,1.595153338860466619e-02
6.246715856311467752e-01,6.220646501461647437e-01,9.997503643549410235e-02
3.056114529709769378e+00,3.602128566550621969e-02,7.062612220453112766e-01
7.058735448139952240e-03,4.034370604111017222e+00,7.625897147770965834e-01
1.716906070120671757e-02,2.706886558226305084e+00,1.263912567014514821e+00
2.680544577440733711e+00,5.427132567326964363e-03,5.224130677113996146e-01
3.751740496674038639e-03,3.870205889387995590e+00,6.912283233963694151e-01
4.318094234126235165e+00,1.670268039026744589e+00,4.287856981453064265e-02
4.756959055192732322e+00,2.918667726332824230e-02,1.732937319367879869e+00
4.598837160431745730e-02,2.864220477543944376e+00,1.189512914936729615e+00
5.779202158395202460e-02,3.046564818405049113e+00,4.467875247318577880e-01
3.232127900239889495e+00,1.038506731154167362e-01,9.629770881022148288e-02
6.663589540351066987e-03,2.366356098098060023e+00,1.648222923258053640e-01
7.056804669743018010e+00,4.291413714617231534e-02,3.385328230780369374e+00
3.870302267546960717e+00,2.858678558331551045e-03,1.270377289463523240e+00
1.916555570735218872e-01,1.302659311033882661e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995124112089041724e+00,9.131923583844900882e-01
5.238092715955922074e-02,3.924648884752679479e+00,8.007528227050295655e-01
7.059530682560020143e-01,5.679113177862877837e-01,4.926229673938387066e-02
5.851017481563784095e+00,1.349191892709988849e-03,2.549494113594532152e+00
4.412369413725055090e+00,8.458758078103922884e-03,1.551632990974228132e+00
5.147436115519443689e-02,3.694646444866898971e+00,7.213724957613467659e-01
1.341952912562017985e+00,2.932987326506153458e-01,2.856034791460171363e-02
3.880520083473681048e+00,1.115899937231402461e+00,7.497196210310974607e-03
1.626611836191171889e-02,3.347013709631412759e+00,5.068152469553932615e-01
4.320805994915867032e+00,1.624724538411669972e+00,3.539619573142172015e-02
2.993637105954757960e+00,2.835426118736616985e-02,6.710013539519441572e-01
7.287867025318186975e+00,3.670291506104327972e+00,1.738627797135698927e-01
8.854106432810386451e+00,1.924057400156620190e-02,4.619426516827217277e+00
8.707607538191306062e+00,5.213176792832996398e-02,4.425016989759882335e+00
2.547502956688596498e-03,3.168735804802930822e+00,9.780892850305451525e-01
3.198374562251911968e+00,4.412440694753350101e-02,7.132570172962748867e-01
4.007517201657570638e+00,1.223371896255970981e+00,3.919922677562581725e-03
5.644227493748156022e+00,4.077326072475524477e-01,1.427206139405652774e+00
1.105091415962737145e+01,7.830306522683905257e-02,6.453027089697052965e+00
3.761014353236058483e-03,2.320716652439204886e+00,1.482275059999478284e-01
1.293170386390932514e+00,3.262518364551489913e-01,1.878706454133505233e-02
2.987484087653264897e+00,3.208296189388937236e-02,6.851396901207744694e-01
4.159631083241720262e+00,2.085668657455999053e-01,2.805446715337334140e-02
4.418701304841426314e+00,8.900573277911529857e-01,3.129033425215244080e-02
3.126540088764910408e+00,5.835381847102061315e-02,7.838316972232932667e-01
2.822776440208146553e+00,2.806639537411479424e-01,6.615257727406831378e-02
4.317364769683761594e+00,1.857206738984511496e-01,4.814720156681762120e-02
4.732054083510206510e-02,3.761919452912497075e+00,7.623221132315065596e-01
2.662375829178831310e-02,2.752096928731042169e+00,1.139676913141761450e+00
2.876840567692218187e-03,2.344002635643945620e+00,1.518555115005530975e-01
2.366029563252602941e-02,2.728172192039645338e+00,2.684807109259905733e-01
5.095324581937631159e+00,2.898478038991916694e+00,2.523435407001350939e-02
3.516158924148166776e+00,1.396177153693671791e-01,7.600850109951640121e-01
3.922737501163009455e-03,3.529569176491048399e+00,5.655492289469510325e-01
1.230597255023724301e-03,3.396660181875854168e+00,7.094485146082494254e-01
5.176142402768036277e+00,1.226142216314389355e+00,5.385083332771944953e-02
4.838784010643928823e+00,1.625054350640602330e+00,4.037992578711335767e-02
5.051657324196220600e+00,6.779213563053110292e-02,3.469349883928813938e-01
6.838694500959099365e-01,6.041643426477626422e-01,4.579927909862968605e-02
4.668359467339178615e+00,1.566316566985455516e+00,2.833649172983854214e-02
5.127530195074140096e+00,4.368868148627402803e-02,2.033161067227616581e+00
4.591329394952975207e+00,3.928722632119838742e-01,5.176423256029583087e-02
3.361160764053658490e+00,6.008603614478054133e-01,5.175264633967602279e-02
1.230783470379104294e-02,2.153503593358625956e+00,1.068845869789405434e-01
7.856407376803264953e-03,3.422204934552955269e+00,5.190464874236815351e-01
1.219459344998830019e-02,4.031029937423617149e+00,7.558346785516263378e-01
3.349680275201107449e+00,5.309187654450577831e-01,3.432006911823837214e-02
1.103641123382193001e-02,3.004299859680293672e+00,1.437158629551631428e+00
5.745400819449386631e-02,2.912276318038801826e+00,1.210910672705816538e+00
2.971913560539445776e+00,5.784290270079295304e-01,6.906428781738283007e-02
2.864284563852101062e+00,5.705731989457212272e-01,7.730441383449004888e-02
4.437163719226191461e+00,1.412438660711634597e-02,4.347341943302449607e-01
3.478706486592172631e+00,6.212318099127402959e-01,5.410345214196521368e-02
1.653060099641714631e+00,8.990074232708455959e-02,1.336699965080394570e-01
9.234067954789501043e-01,3.933648819726072166e-01,3.504813662839012522e-02
6.221317581144880648e-02,2.915795627336110307e+00,3.603873795184340256e-01
4.474604630418683726e+00,1.127614217710259936e-02,1.558600901060442245e+00
5.456605816580353263e+00,5.213352165797768833e-02,2.140758479967086458e+00
5.044358974282681984e+00,3.183028085000769725e+00,6.846510141473771682e-02
4.837189453418114127e+00,2.480398003101524473e+00,1.071901551379461637e-02
4.622497744984286783e+00,6.002823031782211771e-02,1.499587626114511796e+00
3.702259062428092662e-02,3.091353703390817387e+00,3.815589010637874257e-01
1.613915377516472738e-02,2.142559780280083093e+00,1.044495500659878839e-01
5.310641776634206224e-03,3.190252835550688282e+00,9.445723831643144663e-01
3.672363411342072226e-02,3.052224504506620306e+00,3.695057669834018732e-01
6.866350705055102921e+00,3.123678714835698145e-02,3.276077782755680179e+00
3.773137058533312382e-01,9.299093468960917264e-01,3.234157023459627300e-02
4.494774036940747841e+00,2.959933898489985893e-02,1.477228358044246237e+00
1.295639357170541572e-02,2.862530550458884715e+00,3.042270897420764619e-01
7.524916324062411732e+00,8.365319646758528904e-02,3.650218315538924507e+00
4.741040362977422262e-02,3.784309375555110933e+00,6.473733457789996315e-01
1.605056942719578883e+00,1.684946748224627200e-01,6.750103762355474935e-02
2.869548552359819649e+00,2.959148219413059167e-01,5.529371464904331290e-02
4.031822856931883692e+00,0.000000000000000000e+00,3.150280498069117918e-01
4.335192364597705961e+00,1.220663335167002650e-01,8.105595607208915254e-02
3.557237927001536626e+00,7.280919099696077090e-01,7.202333521030013230e-02
1.179212964710019129e-02,2.810280340721359682e+00,2.905782921714386013e-01
6.924164984296377057e-02,1.758229921020327380e+00,4.150627213965252249e-02
1.724492681226630353e-02,2.921821058615270861e+00,3.238200471754528742e-01
5.580021010051597230e+00,3.380125188839391281e+00,6.815710563079058204e-02
3.995167374028275376e+00,9.741670073416752729e-03,1.232333138664941874e+00
3.711547841605871145e-01,9.434810240524599267e-01,2.947036191418694884e-02
3.612374144580658530e+00,1.218946600910308931e-02,1.121052414172089673e+00
1.110977665710510820e-02,3.932572973619864243e+00,7.527358483027453140e-01
2.872714200152646224e+00,2.117578713248327027e-01,8.176701061209312726e-02
4.463840624331041340e+00,2.881566774494537242e-02,1.458034045725105088e+00
2.488541652574995489e+00,4.035817435574795553e-04,4.336831257027833342e-01
3.983358314937921918e+00,1.512859087593541485e+00,3.072117672323404491e-02
3.453943759715887740e+00,3.862260090587898986e-02,9.372202866810048771e-01
8.515121407509873563e-03,4.055655810096879144e+00,7.933386056582458767e-01
8.551857125950036220e+00,4.654688198085388251e-02,4.678570699104220409e+00
